name,gradeLevel,formattedAddress,latitude,longitude,neighbourhood,zipcode
Kevin Allen,0,"476 Rockland Street, Portsmouth, New Hampshire 03801, United States",43.069261,-70.761481,Lincoln,03801
Ethan Reed,2,"Gates Street, Portsmouth, New Hampshire 03801, United States",43.07483,-70.751949,South End,03801
Hannah Scott,2,"South Street, Portsmouth, New Hampshire 03801, United States",43.0658175,-70.7597385,Lincoln,03801
Kevin Lee,5,"Austin Street, Portsmouth, New Hampshire 03801, United States",43.07178,-70.76416,Goodwin Park,03801
Lily White,0,"656 Greenleaf Avenue, Portsmouth, New Hampshire 03801, United States",43.053593,-70.778336,Portsmouth Plains,03801
Sam Garcia,3,"Farm Lane, Portsmouth, New Hampshire 03801, United States",43.078808,-70.785036,Frank Jones Farm,03801
Kevin Wilson,3,"138 Madison Street, Portsmouth, New Hampshire 03801, United States",43.070501,-70.766219,Goodwin Park,03801
George Davis,4,"149 Willard Avenue, Portsmouth, New Hampshire 03801, United States",43.06393,-70.765464,Wibird Area,03801
Sam Clark,0,"Market Street, Portsmouth, New Hampshire 03801, United States",43.0822131818182,-70.7626760909091,Nobles Island,03801
Charlie Adams,3,"Spinney Road, Portsmouth, New Hampshire 03801, United States",43.0645575,-70.77424,Lafayette Park,03801
Lily Allen,5,"Fernald Court, Portsmouth, New Hampshire 03801, United States",43.069881,-70.7488905,Little Harbor,03801
Lily Smith,1,"Langdon Street, Portsmouth, New Hampshire 03801, United States",43.074516,-70.7653624344262,Islington Creek,03801
Hannah Garcia,2,"Adams Avenue, Portsmouth, New Hampshire 03801, United States",43.037709,-70.7667475,Elwyn Park,03801
Bob Johnson,3,"Willard Avenue, Portsmouth, New Hampshire 03801, United States",43.0642175,-70.7653895,Wibird Area,03801
Lily Hill,3,"Mechanic Street, Portsmouth, New Hampshire 03801, United States",43.0747005,-70.750327,South End,03801
Fiona Reed,5,"Mechanic Street, Portsmouth, New Hampshire 03801, United States",43.0747005,-70.750327,South End,03801
Ethan Miller,0,"Chestnut Street, Portsmouth, New Hampshire 03801, United States",43.0757385,-70.759677,Downtown,03801
Hannah Lee,0,"Granite Street, Portsmouth, New Hampshire 03801, United States",43.0855095,-70.7863505,Frank Jones Farm,03801
Tina Clark,3,"Deer Street, Portsmouth, New Hampshire 03801, United States",43.078175,-70.760861,North End,03801
Paula Kim,5,"1592 Bridge Street, Manchester, New Hampshire 03104, United States",42.99426,-71.404432,Youngsville,03104
Julia Brown,5,"1374 South Street, Portsmouth, New Hampshire 03801, United States",43.062578,-70.770106,Lafayette Park,03801
Michael Scott,5,"Mechanic Street, Portsmouth, New Hampshire 03801, United States",43.0747005,-70.750327,South End,03801
Rachel Baker,2,"Freedom Circle, Portsmouth, New Hampshire 03801, United States",43.03016,-70.79462,Maplehaven,03801
Oliver Miller,2,"Market Street, Portsmouth, New Hampshire 03801, United States",43.0822131818182,-70.7626760909091,Nobles Island,03801
Julia Hill,4,"Adams Avenue, Portsmouth, New Hampshire 03801, United States",43.037709,-70.7667475,Elwyn Park,03801
Tina Wilson,5,"1012 Spinney Road, Portsmouth, New Hampshire 03801, United States",43.062998,-70.773238,Lafayette Park,03801
Oliver Harris,4,"49 Rockland Street, Portsmouth, New Hampshire 03801, United States",43.070518,-70.757982,Richards Avenue Area,03801
Fiona Green,2,"Willard Avenue, Portsmouth, New Hampshire 03801, United States",43.0642175,-70.7653895,Wibird Area,03801
Sam Smith,2,"Whipple Street, Portsmouth, New Hampshire 03801, United States",43.0752045,-70.7757859,Christian Shore,03801
Tina Garcia,3,"Langdon Street, Portsmouth, New Hampshire 03801, United States",43.074516,-70.7653624344262,Islington Creek,03801
George Clark,5,"Brackett Lane, Portsmouth, New Hampshire 03801, United States",43.068337,-70.754319,Little Harbor,03801
Hannah Scott,1,"Pinehurst Road, Portsmouth, New Hampshire 03801, United States",43.06348,-70.7591115,Broad Street,03801
Daisy Adams,5,"Austin Street, Portsmouth, New Hampshire 03801, United States",43.07178,-70.76416,Goodwin Park,03801
Isaac Johnson,3,"1022 Pleasant Street, Portsmouth, New Hampshire 03801, United States",43.073066,-70.750793,South End,03801
Tina Garcia,0,"287 High Street, Portsmouth, New Hampshire 03801, United States",43.078991,-70.759842,Downtown,03801
Isaac Scott,3,"Whipple Street, Portsmouth, New Hampshire 03801, United States",43.0752045,-70.7757859,Christian Shore,03801
Lily Turner,5,"Fernald Court, Portsmouth, New Hampshire 03801, United States",43.069881,-70.7488905,Little Harbor,03801
George Garcia,2,"Willard Avenue, Portsmouth, New Hampshire 03801, United States",43.0642175,-70.7653895,Wibird Area,03801
George Harris,2,"Fleet Street, Portsmouth, New Hampshire 03801, United States",43.0761325714286,-70.7589378571429,Downtown,03801
Nancy Green,2,"Pearl Street, Portsmouth, New Hampshire 03801, United States",43.07548,-70.76303,Islington Creek,03801
Sam Scott,4,"Whipple Street, Portsmouth, New Hampshire 03801, United States",43.0752045,-70.7757859,Christian Shore,03801
Lily Wilson,0,"Brackett Lane, Portsmouth, New Hampshire 03801, United States",43.068337,-70.754319,Little Harbor,03801
Michael Davis,2,"512 Pleasant Street, Portsmouth, New Hampshire 03801, United States",43.073163,-70.750974,South End,03801
George Harris,5,"Farm Lane, Portsmouth, New Hampshire 03801, United States",43.078808,-70.785036,Frank Jones Farm,03801
Isaac Turner,1,"Brewster Street, Portsmouth, New Hampshire 03801, United States",43.07469,-70.7647515,Islington Creek,03801
Michael Brown,2,"Langdon Street, Portsmouth, New Hampshire 03801, United States",43.074516,-70.7653624344262,Islington Creek,03801
Julia Smith,5,"Parker Street, Portsmouth, New Hampshire 03801, United States",43.0755905,-70.76288,Islington Creek,03801
Hannah Reed,3,"Leslie Drive, Portsmouth, New Hampshire 03801, United States",43.0825105,-70.7696875,Cutts Cove,03801
Sam Wilson,2,"931 Richards Avenue, Portsmouth, New Hampshire 03801, United States",43.066834,-70.757067,Richards Avenue Area,03801
Oliver Miller,5,"330 Wibird Street, Portsmouth, New Hampshire 03801, United States",43.064798,-70.762946,Wibird Area,03801
Kevin Brown,4,"Willard Avenue, Portsmouth, New Hampshire 03801, United States",43.0642175,-70.7653895,Wibird Area,03801
Charlie Green,5,"Mckinley Road, Portsmouth, New Hampshire 03801, United States",43.040078,-70.768478,Elwyn Park,03801
Fiona Turner,4,"1476 South Street, Portsmouth, New Hampshire 03801, United States",43.062611,-70.770623,Lafayette Park,03801
Charlie Reed,5,"Parker Street, Portsmouth, New Hampshire 03801, United States",43.0755905,-70.76288,Islington Creek,03801
Tina Allen,2,"Daniel Street, Portsmouth, New Hampshire 03801, United States",43.077515,-70.7554332816901,Downtown,03801
Charlie Lee,0,"922 Lincoln Avenue, Portsmouth, New Hampshire 03801, United States",43.06667,-70.766971,Wibird Area,03801
Ethan Lee,5,"344 Spinney Road, Portsmouth, New Hampshire 03801, United States",43.062861,-70.773132,Lafayette Park,03801
Michael Wilson,0,"Willard Avenue, Portsmouth, New Hampshire 03801, United States",43.0642175,-70.7653895,Wibird Area,03801
Isaac White,5,"Austin Street, Portsmouth, New Hampshire 03801, United States",43.07178,-70.76416,Goodwin Park,03801
Kevin Wilson,5,"Madison Street, Portsmouth, New Hampshire 03801, United States",43.07045,-70.765807,Goodwin Park,03801
Daisy White,4,"Kane Street, Portsmouth, New Hampshire 03801, United States",43.0784705,-70.7714085,Christian Shore,03801
Isaac White,4,"Mechanic Street, Portsmouth, New Hampshire 03801, United States",43.0747005,-70.750327,South End,03801
Bob Brown,3,"Richards Avenue, Portsmouth, New Hampshire 03801, United States",43.0698125,-70.7593955,Richards Avenue Area,03801
Michael Allen,0,"Mechanic Street, Portsmouth, New Hampshire 03801, United States",43.0747005,-70.750327,South End,03801
Oliver Harris,1,"Rockland Street, Portsmouth, New Hampshire 03801, United States",43.069858,-70.759441,Richards Avenue Area,03801
Charlie Kim,2,"Rockland Street, Portsmouth, New Hampshire 03801, United States",43.069858,-70.759441,Richards Avenue Area,03801
Isaac Kim,0,"Spinney Road, Portsmouth, New Hampshire 03801, United States",43.0645575,-70.77424,Lafayette Park,03801
Alice Allen,1,"Chestnut Street, Portsmouth, New Hampshire 03801, United States",43.0757385,-70.759677,Downtown,03801
Fiona Harris,2,"Kane Street, Portsmouth, New Hampshire 03801, United States",43.0784705,-70.7714085,Christian Shore,03801
Michael Turner,2,"Mckinley Road, Portsmouth, New Hampshire 03801, United States",43.040078,-70.768478,Elwyn Park,03801
Michael Kim,3,"43 Sagamore Avenue, Portsmouth, New Hampshire 03801, United States",43.065979,-70.757876,Broad Street,03801
Sam Reed,2,"927 Richards Avenue, Portsmouth, New Hampshire 03801, United States",43.066839,-70.75707,Richards Avenue Area,03801
Julia Kim,1,"Salter Street, Portsmouth, New Hampshire 03801, United States",43.0725,-70.74937,South End,03801
Michael Allen,4,"526 Greenleaf Avenue, Portsmouth, New Hampshire 03801, United States",43.053658,-70.778215,Portsmouth Plains,03801
Sam Smith,5,"Fernald Court, Portsmouth, New Hampshire 03801, United States",43.069881,-70.7488905,Little Harbor,03801
Paula Green,5,"Granite Street, Portsmouth, New Hampshire 03801, United States",43.0855095,-70.7863505,Frank Jones Farm,03801
Charlie Allen,0,"88 Pinehurst Road, Portsmouth, New Hampshire 03801, United States",43.063788,-70.759538,Broad Street,03801
Ethan Lee,4,"121 Mechanic Street, Portsmouth, New Hampshire 03801, United States",43.074832,-70.749941,South End,03801
Nancy Garcia,2,"801 Marcy Street, Portsmouth, New Hampshire 03801, United States",43.070834,-70.749646,South End,03801
Paula Miller,1,"746 Thornton Street, Portsmouth, New Hampshire 03801, United States",43.07334,-70.776452,Christian Shore,03801
Oliver Johnson,1,"385 Cass Street, Portsmouth, New Hampshire 03801, United States",43.068803,-70.765881,Cass Street,03801
Sam Hill,0,"Freedom Circle, Portsmouth, New Hampshire 03801, United States",43.03016,-70.79462,Maplehaven,03801
Lily White,2,"534 State Street, Portsmouth, New Hampshire 03801, United States",43.074148,-70.761507,Goodwin Park,03801
Alice White,1,"Echo Avenue, Portsmouth, New Hampshire 03801, United States",43.0837015,-70.7889985,Frank Jones Farm,03801
Julia Reed,3,"631 Woodbury Avenue, Portsmouth, New Hampshire 03801, United States",43.076842,-70.780449,Frank Jones Farm,03801
Fiona Baker,4,"Fleet Street, Portsmouth, New Hampshire 03801, United States",43.0761325714286,-70.7589378571429,Downtown,03801
Fiona White,4,"Whipple Street, Portsmouth, New Hampshire 03801, United States",43.0752045,-70.7757859,Christian Shore,03801
Kevin Hill,0,"Parker Street, Portsmouth, New Hampshire 03801, United States",43.0755905,-70.76288,Islington Creek,03801
Daisy Miller,1,"1168 Maplewood Avenue, Portsmouth, New Hampshire 03801, United States",43.082378,-70.782974,Frank Jones Farm,03801
Nancy Lee,4,"2 Market Sq, Portsmouth, New Hampshire 03801, United States",43.077023,-70.757029,Downtown,03801
Sam Clark,5,"77 Austin Street, Portsmouth, New Hampshire 03801, United States",43.072568,-70.762928,Goodwin Park,03801
Rachel Hill,1,"Salter Street, Portsmouth, New Hampshire 03801, United States",43.0725,-70.74937,South End,03801
Paula Garcia,1,"Lincoln Avenue, Portsmouth, New Hampshire 03801, United States",43.0679975,-70.7610185,Lincoln,03801
Paula Davis,1,"Marcy Street, Portsmouth, New Hampshire 03801, United States",43.0737915,-70.751238,South End,03801
Ethan White,4,"Salter Street, Portsmouth, New Hampshire 03801, United States",43.0725,-70.74937,South End,03801
Michael Kim,0,"684 Middle Street, Portsmouth, New Hampshire 03801, United States",43.067836,-70.766681,Lafayette Park,03801
Lily Reed,2,"Willard Avenue, Portsmouth, New Hampshire 03801, United States",43.0642175,-70.7653895,Wibird Area,03801
Daisy Wilson,2,"998 Marcy Street, Portsmouth, New Hampshire 03801, United States",43.070754,-70.749598,South End,03801
Oliver Turner,0,"Willard Avenue, Portsmouth, New Hampshire 03801, United States",43.0642175,-70.7653895,Wibird Area,03801
Sam White,1,"944 Greenleaf Avenue, Portsmouth, New Hampshire 03801, United States",43.053449,-70.778603,Portsmouth Plains,03801
Julia Lee,5,"Hancock Street, Portsmouth, New Hampshire 03801, United States",43.07497,-70.7528205,South End,03801
Nancy Turner,5,"605 Marcy Street, Portsmouth, New Hampshire 03801, United States",43.07092,-70.749678,South End,03801
Lily Hill,4,"683 Spinney Road, Portsmouth, New Hampshire 03801, United States",43.062957,-70.773206,Lafayette Park,03801
Oliver Turner,4,"220 Wibird St, Portsmouth, New Hampshire 03801, United States",43.06653,-70.76384,Wibird Area,03801
Kevin Allen,3,"257 Leslie Drive, Portsmouth, New Hampshire 03801, United States",43.082863,-70.769575,Cutts Cove,03801
Quincy Allen,3,"Langdon Street, Portsmouth, New Hampshire 03801, United States",43.074516,-70.7653624344262,Islington Creek,03801
Quincy Clark,4,"Fernald Court, Portsmouth, New Hampshire 03801, United States",43.069881,-70.7488905,Little Harbor,03801
Isaac Allen,5,"Cabot Street, Portsmouth, New Hampshire 03801, United States",43.072342,-70.7652100192308,Goodwin Park,03801
Sam Allen,3,"163 Austin Street, Portsmouth, New Hampshire 03801, United States",43.071983,-70.764169,Goodwin Park,03801
Julia Johnson,3,"778 Granite Street, Manchester, New Hampshire 03102, United States",42.982938,-71.479987,Piscataquog,03102
Rachel Lee,4,"Fleet Street, Portsmouth, New Hampshire 03801, United States",43.0761325714286,-70.7589378571429,Downtown,03801
Fiona Johnson,2,"Cass Street, Portsmouth, New Hampshire, United States",43.0701,-70.76919,Cass Street,03801
Isaac Johnson,0,"South Mill Street, Portsmouth, New Hampshire 03801, United States",43.07322,-70.75026,South End,03801
Lily Baker,1,"46 Rockland Street, Portsmouth, New Hampshire 03801, United States",43.070518,-70.757982,Richards Avenue Area,03801
Ethan Smith,3,"Marcy Street, Portsmouth, New Hampshire 03801, United States",43.0737915,-70.751238,South End,03801
Charlie Miller,0,"Summit Dr, Portsmouth, New Hampshire 03811, United States",43.074839,-70.764804,Islington Creek,03811
Alice Smith,1,"Pinehurst Road, Portsmouth, New Hampshire 03801, United States",43.06348,-70.7591115,Broad Street,03801
Ethan Allen,2,"South Street, Portsmouth, New Hampshire 03801, United States",43.0658175,-70.7597385,Lincoln,03801
Michael Clark,3,"Pinehurst Road, Portsmouth, New Hampshire 03801, United States",43.06348,-70.7591115,Broad Street,03801
Michael Clark,1,"906 Richards Avenue, Portsmouth, New Hampshire 03801, United States",43.066861,-70.757085,Richards Avenue Area,03801
Bob Hill,0,"580 Ledgewood Road, Manchester, New Hampshire 03104, United States",43.01924,-71.455526,North End,03104
Michael Johnson,3,"737 Lincoln Avenue, Portsmouth, New Hampshire 03801, United States",43.0667,-70.766719,Wibird Area,03801
Lily Baker,4,"Austin Street, Portsmouth, New Hampshire 03801, United States",43.07178,-70.76416,Goodwin Park,03801
Lily Adams,1,"Kearsarge Way, Portsmouth, New Hampshire 03801, United States",43.08814,-70.7740905,Atlantic Heights,03801
Julia Turner,5,"630 Middle Street, Portsmouth, New Hampshire 03801, United States",43.068382,-70.766161,Wibird Area,03801
Bob Davis,3,"130 Lincoln Avenue, Portsmouth, New Hampshire 03801, United States",43.06955,-70.756772,Richards Avenue Area,03801
Bob Baker,1,"Freedom Circle, Portsmouth, New Hampshire 03801, United States",43.03016,-70.79462,Maplehaven,03801
Rachel Kim,2,"1077 Ledgewood Road, Manchester, New Hampshire 03104, United States",43.018992,-71.455474,North End,03104
Sam Garcia,3,"154 Gates Street, Portsmouth, New Hampshire 03801, United States",43.074722,-70.752056,South End,03801
Fiona Davis,5,"Greenleaf Avenue, Portsmouth, New Hampshire 03801, United States",43.05608,-70.7740335681818,Portsmouth Plains,03801
Oliver Adams,0,"Wibird Street, Portsmouth, New Hampshire 03801, United States",43.0666105,-70.763359,Wibird Area,03801
Hannah Clark,2,"770 Hanover Street, Portsmouth, New Hampshire 03801, United States",43.074853,-70.764534,Islington Creek,03801
Rachel Clark,5,"Brackett Lane, Portsmouth, New Hampshire 03801, United States",43.068337,-70.754319,Little Harbor,03801
Quincy Johnson,2,"Echo Avenue, Portsmouth, New Hampshire 03801, United States",43.0837015,-70.7889985,Frank Jones Farm,03801
Rachel Harris,1,"Farm Lane, Portsmouth, New Hampshire 03801, United States",43.078808,-70.785036,Frank Jones Farm,03801
Julia Scott,0,"Gates Street, Portsmouth, New Hampshire 03801, United States",43.07483,-70.751949,South End,03801
Fiona Brown,1,"3 Cass Street, Portsmouth, New Hampshire 03801, United States",43.07151,-70.769957,Cass Street,03801
Alice Scott,1,"Cass Street, Portsmouth, New Hampshire, United States",43.0701,-70.76919,Cass Street,03801
Fiona Baker,5,"1365 Maplewood Avenue, Portsmouth, New Hampshire 03801, United States",43.082688,-70.784331,Frank Jones Farm,03801
Lily Wilson,0,"Fernald Court, Portsmouth, New Hampshire 03801, United States",43.069881,-70.7488905,Little Harbor,03801
Quincy Miller,2,"Madison Street, Portsmouth, New Hampshire 03801, United States",43.07045,-70.765807,Goodwin Park,03801
Nancy Scott,1,"Kane Street, Portsmouth, New Hampshire 03801, United States",43.0784705,-70.7714085,Christian Shore,03801
Sam Hill,2,"1381 Sagamore Avenue, Portsmouth, New Hampshire 03801, United States",43.0513,-70.747937,Sagamore Grove,03801
Paula Harris,0,"1015 Greenleaf Avenue, Portsmouth, New Hampshire 03801, United States",43.053325,-70.778835,Portsmouth Plains,03801
Julia Smith,0,"51 Pleasant Street, Portsmouth, New Hampshire 03801, United States",43.075964,-70.757099,Downtown,03801
Hannah White,4,"478 Middle St, Portsmouth, New Hampshire 03801, United States",43.07,-70.76408,Goodwin Park,03801
Sam Green,0,"Freedom Circle, Portsmouth, New Hampshire 03801, United States",43.03016,-70.79462,Maplehaven,03801
Charlie Wilson,1,"Echo Avenue, Portsmouth, New Hampshire 03801, United States",43.0837015,-70.7889985,Frank Jones Farm,03801
Lily Green,0,"1 Congress Street, Portsmouth, New Hampshire 03801, United States",43.077123,-70.75802,Downtown,03801
Julia Johnson,0,"38 Mechanic Street, Portsmouth, New Hampshire 03801, United States",43.074508,-70.749925,South End,03801
Daisy Scott,5,"Middle Street, Portsmouth, New Hampshire 03801, United States",43.07011,-70.76412,Goodwin Park,03801
Bob Miller,1,"Cass Street, Portsmouth, New Hampshire, United States",43.0701,-70.76919,Cass Street,03801
George White,2,"Mckinley Road, Portsmouth, New Hampshire 03801, United States",43.040078,-70.768478,Elwyn Park,03801
Julia Garcia,1,"Salter Street, Portsmouth, New Hampshire 03801, United States",43.0725,-70.74937,South End,03801
Paula Adams,4,"Willard Avenue, Portsmouth, New Hampshire 03801, United States",43.0642175,-70.7653895,Wibird Area,03801
Sam Baker,0,"Farm Lane, Portsmouth, New Hampshire 03801, United States",43.078808,-70.785036,Frank Jones Farm,03801
Paula Lee,4,"Kearsarge Way, Portsmouth, New Hampshire 03801, United States",43.08814,-70.7740905,Atlantic Heights,03801
Quincy Adams,1,"481 Richards Avenue, Portsmouth, New Hampshire 03801, United States",43.067317,-70.757398,Richards Avenue Area,03801
Bob Adams,5,"Bartlett Street, Portsmouth, New Hampshire 03801, United States",43.073191,-70.774605,Christian Shore,03801
Daisy Garcia,1,"269 Lincoln Avenue, Portsmouth, New Hampshire 03801, United States",43.068592,-70.759318,Lincoln,03801
Quincy Smith,0,"24 Spinney Road, Portsmouth, New Hampshire 03801, United States",43.066366,-70.774665,Lafayette Park,03801
Isaac Smith,3,"138 Sagamore Avenue, Portsmouth, New Hampshire 03801, United States",43.064402,-70.757043,Broad Street,03801
Daisy Garcia,2,"262 Daniel Street, Portsmouth, New Hampshire 03801, United States",43.077734,-70.755034,Downtown,03801
Sam Brown,0,"Pinehurst Road, Portsmouth, New Hampshire 03801, United States",43.06348,-70.7591115,Broad Street,03801
Oliver Harris,2,"Thornton Street, Portsmouth, New Hampshire 03801, United States",43.0753285,-70.77354,Christian Shore,03801
Julia White,3,"South Street, Portsmouth, New Hampshire 03801, United States",43.0658175,-70.7597385,Lincoln,03801
Daisy Garcia,0,"197 Echo Avenue, Portsmouth, New Hampshire 03801, United States",43.082727,-70.79082,Frank Jones Farm,03801
Paula Allen,2,"Cass Street, Portsmouth, New Hampshire, United States",43.0701,-70.76919,Cass Street,03801
Julia Garcia,4,"Mechanic Street, Portsmouth, New Hampshire 03801, United States",43.0747005,-70.750327,South End,03801
Michael Green,1,"Gardner Street, Portsmouth, New Hampshire 03801, United States",43.074546,-70.7508,South End,03801
Lily Miller,2,"282 Willard Avenue, Portsmouth, New Hampshire 03801, United States",43.063188,-70.767799,Wibird Area,03801
Oliver Lee,4,"Parker Street, Portsmouth, New Hampshire 03801, United States",43.0755905,-70.76288,Islington Creek,03801
Paula Brown,1,"715 Broad Street, Portsmouth, New Hampshire 03801, United States",43.061956,-70.756489,Broad Street,03801
Charlie Allen,0,"Brewster Street, Portsmouth, New Hampshire 03801, United States",43.07469,-70.7647515,Islington Creek,03801
Lily Adams,1,"Adams Avenue, Portsmouth, New Hampshire 03801, United States",43.037709,-70.7667475,Elwyn Park,03801
Daisy Davis,0,"Parker Street, Portsmouth, New Hampshire 03801, United States",43.0755905,-70.76288,Islington Creek,03801
George Johnson,1,"Parker Street, Portsmouth, New Hampshire 03801, United States",43.0755905,-70.76288,Islington Creek,03801
Ethan Garcia,0,"Willard Avenue, Portsmouth, New Hampshire 03801, United States",43.0642175,-70.7653895,Wibird Area,03801
Sam Kim,4,"3 Brackett Lane, Portsmouth, New Hampshire 03801, United States",43.069033,-70.754297,Little Harbor,03801
Tina Brown,1,"211 Richards Avenue, Portsmouth, New Hampshire 03801, United States",43.070198,-70.759437,Richards Avenue Area,03801
Julia Lee,4,"Austin Street, Portsmouth, New Hampshire 03801, United States",43.07178,-70.76416,Goodwin Park,03801
Fiona Kim,1,"Whipple Street, Portsmouth, New Hampshire 03801, United States",43.0752045,-70.7757859,Christian Shore,03801
Julia Davis,3,"Kane Street, Portsmouth, New Hampshire 03801, United States",43.0784705,-70.7714085,Christian Shore,03801
Paula Allen,1,"Kane Street, Portsmouth, New Hampshire 03801, United States",43.0784705,-70.7714085,Christian Shore,03801
Julia Johnson,1,"Daniel Street, Portsmouth, New Hampshire 03801, United States",43.077515,-70.7554332816901,Downtown,03801
Daisy Adams,2,"895 Kearsarge Way, Portsmouth, New Hampshire 03801, United States",43.092114,-70.771288,Atlantic Heights,03801
Kevin Hill,0,"Madison Street, Portsmouth, New Hampshire 03801, United States",43.07045,-70.765807,Goodwin Park,03801
Julia Johnson,1,"402 Deer Street, Portsmouth, New Hampshire 03801, United States",43.078931,-70.760402,North End,03801
Oliver Wilson,3,"809 Pearl Street, Manchester, New Hampshire 03104, United States",42.997457,-71.445096,Straw,03104
George Brown,1,"739 Pearl Street, Manchester, New Hampshire 03104, United States",42.997456,-71.445118,Straw,03104
Kevin Lee,5,"1014 Ledgewood Road, Manchester, New Hampshire 03104, United States",43.018992,-71.455474,North End,03104
Fiona White,4,"206 Cass Street, Portsmouth, New Hampshire 03801, United States",43.070406,-70.768394,Cass Street,03801
Nancy Scott,1,"658 South Street, Portsmouth, New Hampshire 03801, United States",43.066717,-70.757068,Richards Avenue Area,03801
Rachel Johnson,4,"Pinehurst Road, Portsmouth, New Hampshire 03801, United States",43.06348,-70.7591115,Broad Street,03801
Rachel Davis,0,"181 Brackett Lane, Portsmouth, New Hampshire 03801, United States",43.067873,-70.753796,Little Harbor,03801
Oliver Clark,1,"Leslie Drive, Portsmouth, New Hampshire 03801, United States",43.0825105,-70.7696875,Cutts Cove,03801
Hannah Davis,0,"544 Marcy Street, Portsmouth, New Hampshire 03801, United States",43.07095,-70.749687,South End,03801
Daisy Kim,1,"1099 Granite Street, Manchester, New Hampshire 03102, United States",42.982858,-71.480043,Piscataquog,03102
Rachel Hill,1,"Gardner Street, Portsmouth, New Hampshire 03801, United States",43.074546,-70.7508,South End,03801
Paula Clark,2,"Salter Street, Portsmouth, New Hampshire 03801, United States",43.0725,-70.74937,South End,03801
Tina Johnson,1,"Brewster Street, Portsmouth, New Hampshire 03801, United States",43.07469,-70.7647515,Islington Creek,03801
Sam Turner,3,"Farm Lane, Portsmouth, New Hampshire 03801, United States",43.078808,-70.785036,Frank Jones Farm,03801
